alcohol,alfalfa,anise,apple juice,apples,apricots,artichoke,arugula,asparagus,basil,beans ,beef,beer,beets,berries,bread,broccoli,brussel sprouts,cabbage,cake,calories,candy,carbs,carrots,cauliflower,celery,cereal,cheese,cherries,chicken,chickpeas,chives,chocolate,cilantro,coconuts,cook level,cook style,cookies,corn,cornbread,cuisine,dairy,dates,dill,eggs,endive,fat,fennel,fiber,fish,fudge,garlic,ginger,gluten,grains,grapefruit,grapefruit juice,horseradish,hot peppers,ice cream,kale,kohlrabi,lamb,leek,lemons,lentils,lettuce,limes,lychees,mangoes,meal time,meat,melon,milk,mushrooms,nuts,okra,onions,orange juice,oranges,oregano,pancakes,parsley,parsnips,pasta,peaches,pears,peas,peppers,plums,pomeloes,portion size,potatoes,price,protein,pudding,pumpkin,radish,rhubarb,rice,rosemary,rutabegas,sage,salmon,salt,sardines,scallions,shallots,soda,sour,soy,spicy,spinach,sprouts,squash,strawberries,sweet,thyme,tomato,tortilla,tuna,turkey,turnips,waffles,wasabi,water,wine,yams,meal id
,,,,,,1,,,,,1,,,0,1,,,,,,,low,1,,,1,,,,,,,0,,,,,,,,,,,,,,0,,,,,,1,,1,,,,,,,,,,0,,,,,snack,1,1,,,,,1,,,,,,,,,,0,,,,,1,,low,,,,1,,,,1,,,,,,,,,low,,,1,,,1,0,,1,1,,,,,,,128
,,,,,,1,,,,,1,,,,1,,,1,,low,,low,1,,,1,,,,,,,,,,grilled,,,,french,,0,,,,low,0,,,,0,,1,1,1,,,,,,,,,,,0,,,,snack,,,,,0,,1,0,,,,,,,,,,,,,large,1,medium,,1,,,1,,0,,,,,,,,,,,,,,1,,,1,,,1,1,,,1,,,,128
1,,,,,,,1,1,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,high,,,,,1,,,,0,,,,,,,,,,,,,lunch,,,,,,,0,,,,,,,,1,,,,,1,medium,,medium,low,,,0,,,,,,,,1,,,,,,low,,,,,,,,,,,,,1,,,0,131
1,0,0,,,0,,,,,,,,,0,,,0,1,,,0,,,,0,1,,,0,1,,,,,,,,,,,1,,,,1,low,,medium,1,,,,1,,1,,,,,,1,,,,,,,,,,,,,1,1,1,,,,1,,1,,0,,,,,,,,,,,,,,,,,,,1,,,,,,medium,,low,,,1,,high,,,,,,1,,1,,1,,132
1,,,,,,,,,,,,,,,,0,0,1,,,,,,,,1,,,,,,,,,,,,,,chinese,,,,,,,0,,1,,,,1,,1,,0,,,,,,,0,,,,,,,,,,,,1,,,,,,1,,,,,,,,,medium,,,medium,,,0,,,0,0,0,1,medium,,1,,,,,low,,,1,,high,,,,,,,,1,,1,,132
1,,0,0,,,,,,,,,,,0,,,,1,,medium,,,,,,1,,,,,,,,,,sauteed,,,,,,,,,,low,,medium,1,,,0,,0,,,,,,,,,,,,,,,0,,,,,,,,0,0,,1,,1,,,,,,,,,medium,,,medium,,,,,,,,0,,medium,,1,0,0,,1,,,,1,,,,,,0,,1,,1,,1,,132
1,,0,,,,,,,,,0,,,,,,0,1,,,,medium,,,,1,1,,,1,,,,,,sauteed,,,,chinese,1,,,,,low,,medium,1,0,,,1,,1,,,,,,1,,,,,,0,,,,,,,1,1,1,,,,,,1,,,,,0,,,,,,,,,0,,,,,,,,,,1,,0,medium,,,,0,,0,,,,,,0,,,1,,1,,132
,0,,,,1,,,,,,,,,1,,,1,,,,,,,,,,0,,,,,1,,,,,,,1,,,1,,,,,1,,,,1,,,,,,,,,,,,,1,1,,,,0,lunch,,,,,,1,1,,,0,,,,,,,,,,1,small,,,,,0,,,,,1,,,,0,,1,1,low,1,,,1,1,,low,1,0,,0,,,,,,,,134
,,,0,,,,1,,,,,,,1,,,,,,,,high,,,,,,,,,,1,,,,steamed,,,1,mexican,,,,,,high,1,,,,1,,,0,1,,,,0,,,,0,,1,0,0,,0,,,,,,,1,1,,,,,,,,,,0,,0,,,,,,,,,,,,,,,,,,1,1,low,1,,,1,1,,low,1,,,,,,,,,,,134
,,,,,1,,1,,,,,,,1,,,1,,,high,0,,,,,,,,,,,1,,,,steamed,,,,,,1,,,,high,,low,,0,,,,,1,,,,,,,,,,,,,,,lunch,,,,,,1,1,,,,,,,,,,,,,1,small,,,medium,0,,0,,,,1,,,,,,1,1,low,,,,1,,,,,,,,,,,0,,,,134
,,,,0,1,,1,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,steamed,,,1,mexican,,1,,,,,1,,0,,1,,,,1,,,,,,,,,1,1,,,,,,,0,0,,,1,1,,,,,,,,,,,,,,small,,high,medium,,,,,,,1,,,medium,,,1,1,,,,,,1,,,1,0,0,,,,,,,,,134
,,,,,,0,1,,,,,,,1,,,1,,,high,,high,,,,,,,,0,,1,,,well,,,,,mexican,,,,,,,1,low,0,,1,,,,1,,,,,,,,,,1,,,,,,0,,,,,1,1,,,,0,,,,,,,,,1,small,,high,medium,,,,0,,,1,,,,,,,1,low,1,,,1,1,,,1,,,,,,,,,,,134
,,,1,,,,,1,,,0,0,,,,,,,,low,,medium,,,,,0,0,,,,,,0,,grilled,,,,,,,,0,,medium,1,,,1,,,1,,0,0,,,,,,0,0,,1,0,,,0,dinner,,,,,,0,,,,0,,,,,1,,,,,,,,,,,,,,,,,,,high,,,,,,,,0,1,,0,,,,1,0,,0,,,,,,136
,,,1,,,0,,1,0,,,,,0,,,,,0,,,,,,,,,,,0,,,,,well,,,,,,,,,,,,1,,,,,,1,0,0,,,,,,0,,,,1,,,,,,,0,,,,0,,,,,1,,,,1,,,,,,,,high,,,0,,1,0,,,,,high,,,,,high,,medium,,1,,,,,,1,,,,,,,,0,136
,,,,,,,,1,,0,,,,,,,,,,,,medium,,,,,,,,,,,,,,grilled,,,,,,,0,,0,,1,,,1,,,1,,,,,,,,,,,,1,,,,,dinner,,,0,,,,,,,,1,,,,1,,,,,,small,,,low,,,,,,,,0,,,,0,,,high,,,,,,,,,,1,,,,0,,,,,136
,0,,,,,1,0,,1,,,,0,,,,,1,,high,1,,,,,,1,,,,,,,0,rare,,,0,,,,,,,0,,,,,,,,,,,1,,,0,,,,,,,0,,0,,,,,,,,,,,,,,,0,1,,,,,,,,,,,,,,,,0,,,,,,,,,medium,,,0,,,,,,,,,,,0,,,,,137
,,,,0,,1,,,1,,,,,,,,0,,,,1,,,,,,1,,,0,,,,,rare,,,,,,,0,,,,,,,,,,,,,,1,0,,,0,,,,,,,0,,,,,,1,,,,,,,,,,,,0,,,,,,,,high,,,,1,,,0,,,,low,,,,,,,,,,,,,,,,,,,,,,,,137
,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,0,,,,,,,,,,,,1,,,,,,,high,0,,,,,,,1,,,0,,,0,0,,,,,,0,,,,1,,,,,,,0,0,,,1,,,,,,,large,,,,1,,1,0,0,,,,,,,,1,,,,,,,,,high,,,,,,,0,,,,,137
,,,,0,,1,,,,,,,,,,,,1,0,high,1,,,,,,1,,,,,,0,,,fried,0,0,,french,1,,,,,,,,,,,,,0,,1,,0,,,,,,,,,0,,0,dinner,,,,,,,,,,,,,,1,,,,0,,,,,high,,1,,,,,,,,,low,,,,,,,,,,,0,,,,,,,,,,,,,137
,,,,,,,,,1,,,,,,,,,1,,,1,low,,,,,1,,,,,,,,rare,,,,,french,1,,,,,medium,,high,,,,,,,,1,,,,,,,,,,,,,,,,,1,,0,,,,,,,,0,,,,,,0,,,,high,medium,1,,1,,0,,,,,low,,,1,,medium,,,,,,,,0,,,,,,,,,,0,137
,,,,,,,,,1,,,,1,,,,,1,,,,,,0,,,,,1,,0,,,,,steamed,0,,,italian,,,,1,,medium,,,1,,,,0,1,,,,,,,1,,,1,,,,,,snack,,,1,1,,,,,,,,,,,,,,,,,,,,,0,1,,,,,,,1,high,0,,,,medium,,,,,,,medium,0,,,,,,,0,,,,138
,,,,,,,,,1,,,,,,,,,1,,low,,,,,,,1,,1,,0,,0,,well,,,,,,,1,,1,,,,,1,,,,0,1,,,,,0,,1,,,1,,,,,,,1,,,,0,,,,,,0,0,,0,,,,,,,large,,,low,0,1,,,,,,,,high,0,,,,,,,,,0,,medium,0,,,,,,,,0,,,138
0,0,,,,,,,,1,,,,1,,,0,0,1,,,,,0,,,,1,,1,0,,,,,well,steamed,,,,,1,,,,,,,low,1,,0,,,1,0,,,,,,1,,0,1,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,,,medium,,,,,,0,,,,,,,,0,,,0,,138
,,,,,,,,,1,,,,1,,,,,1,,low,,,,0,,,,,1,,,,,,well,,,,,italian,1,1,,,,medium,,,,,,,,1,,0,,,,,1,0,,1,,,,,,,1,,,1,,0,,,,,,0,,,,,,,,,,0,high,,,1,0,,,,,,,high,,,0,,medium,,,,,,,medium,,,0,,,0,,,,,,138
,,,,,,,,,,,,,0,,1,,,,,,,,,0,,,,,,,,,1,,,,,0,,greek,,,,,,,,,,,,,1,1,1,,,,0,,,,0,,,,,,,,,1,,,,0,1,1,,,,,,,,,,,,,,,,medium,,,,,,,0,,,medium,,,,1,,,,,,,,low,,,,,,,,,,,,139
,,0,,,,,,,1,,,,,,1,0,,,,,,,,,,,,,,0,,,1,,medium,grilled,,,,greek,,,,1,,,,,,,,,,,1,,,,,,,,0,,,,,,,,,1,,0,,,1,,,,0,,,,,,,,0,0,,,,,,,,,,,,,,,0,,,,medium,,high,0,,,,,,,,,,,0,,,,1,139
,0,,,,,,,,1,,,1,,,0,,,,1,,,medium,,1,,,1,,,1,,1,,1,medium,sauteed,,,0,italian,1,,,,,,1,low,,1,1,,,1,,,1,,,,,,,,1,1,,,,lunch,,,1,,,,,,,,,1,,,,,,,,,small,,,,,,,,,,0,,,,,1,,,,,,,,,0,,,,,,,,1,,,,,140
,,,1,,,,,,,,,,0,,0,,,,,,,,1,,,,1,,,,,,,,medium,,,,1,,1,,,,,low,,,,,0,,1,,,,,1,1,,,1,,,,,,1,1,,1,,,,,,,,,,,,,,,,0,,,,large,,low,low,,1,,1,,,,,,,,0,,,low,,low,,,1,,,,,1,,,0,,,,,,141
,,,1,0,,0,,,,0,,0,,,0,,0,,,,,,1,,,,,,,0,,0,,0,medium,steamed,,,,,1,1,,,,,,low,,0,,,1,,,,0,1,,,,,,,,,,1,1,breakfast,1,,,,,,,,,,,,,,1,,,,,,,,,,,,0,1,,,,,,,,,,,,,low,0,,1,,,,,1,,,,,0,,,,141
1,,1,,,,1,,,,,,1,,1,1,,,,,high,,medium,,,,,,1,,,,,,,,,0,1,,,,,0,,,,,,1,,,,1,,0,1,,,,1,1,1,,0,0,,,0,1,,1,,,,,1,,,,,,0,,1,1,0,,,,,,,low,,,,1,,1,,0,,,,1,,,,,0,,,,,,,,,,,1,,,,,,0,143
,,1,,1,,1,,,,,,1,,,,,,,,,,,,,,,0,1,,,0,,,,medium,,,1,,greek,1,,,0,,,,high,1,,,,1,,0,1,,1,,1,,1,,,,,0,,1,breakfast,1,,,,,1,,,,,,,,1,1,,0,,,,large,,,medium,,,1,,1,,,,1,,1,,,0,high,,,,,,,,,,,,1,,,0,,,,143
,0,,,0,,,,,,0,,0,,,0,,1,,,,,medium,,,,,,,,1,0,,,,,,1,,,greek,,0,,1,,,1,high,,,,,,,0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,high,medium,,,,1,,,,,,high,,,,,,,low,,1,,,,,,,,,,,,,,,145
,,,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,1,,,,,,smoked,1,,,greek,,,,1,,medium,1,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,0,,,,,,1,,,,,,,,,,,,,1,,,,,,high,,,,,low,,low,1,,,,high,,,,0,,,,0,1,,,145
,,,,,,,,,,,1,,,,,0,,,0,low,0,,,,,,0,,,0,,,,,,,,,,mexican,,,,,,medium,,medium,,,,,,,,,,,,,,,,,,,1,1,,lunch,1,,1,,,1,,,1,,0,,,,,,,,,,,,high,medium,,,,,1,,,1,,high,0,,,,,0,high,,,,,high,,1,,,,0,,,1,0,,146
,,,,,,,,0,,,1,,0,,,,0,,0,,,low,,,,,,,,0,0,0,,,rare,,1,,,,,0,,,,,,,,1,,,,,,,,,,,,,,,,,1,1,,,1,1,1,,0,1,,,1,,,1,,0,,,,,0,,medium,,high,medium,,,,,,,,,,high,,,,0,,,,,,,,,,1,,,,,,,1,,,146
,,,,,,,,,,,1,,,,,,,0,,low,,,,,,0,,,,,0,,,,,,1,,,,1,,,,,medium,,,,,,,,,,,0,,,,,,,,,,1,1,,,1,1,,,,1,,,1,,,1,,,,,,,,,medium,,,medium,,,,,,,,,,high,,0,0,,high,,,,,,,,,,,,,,,,,,0,146
,,,0,,,,,,,,1,,,,,,,,,low,,low,,,,,,,,,,,0,,,sauteed,1,,,,1,,,,0,,,medium,,1,0,0,,,,,,,,,,,,,,0,,1,,lunch,1,,,,,1,0,,1,,,1,,,0,,,,,,,,high,medium,,,,,,,,1,,,,,,,high,,,,,,,,,1,,,,0,0,,1,,0,146
,1,,1,1,,,,,,,,,0,,,,,,1,low,,,,0,,,,,1,0,,,0,,well,grilled,0,,,,0,,,1,1,medium,1,,1,1,1,,,,,1,,,,,,,,,,,,,,,1,,,,,,,0,,,,,,,,,0,1,,1,large,,medium,,,,,,0,,,,1,,,,1,,,,,,,,,low,,1,,,,,,,0,,0,147
,,,1,,,0,0,,,,,,,,,,,,1,low,,high,1,,,,,,1,,,,,,well,,,,,,,,0,1,,,1,,,1,1,0,,,,,0,,,,,,,,,,,,,snack,1,0,,,,,,,,,,,,,0,,,1,,,,1,medium,,,,,0,,,,,1,medium,,,1,,,,high,,,,,low,,,,,,,,,,,,147
,,,1,1,,,,,0,0,,,,,,,0,,1,,,,1,,,,,0,1,,1,,,0,,grilled,,,,,,,,1,,,,low,1,,1,,0,,,1,,,,,0,,,,,,,,,snack,,,,,,,,,,,,,0,,,,,,,,,1,medium,,0,,,,,,,,1,,0,,1,,,,high,,,,,low,0,1,,,0,,,,,0,,147
,1,,1,1,,,0,,,,,,,,,,,,,,,high,1,,,,,,1,,,,,,well,grilled,,,,greek,,0,,1,,,,low,,,,,,,,1,,,,,,,,,,,,,0,snack,,,,,,,,,,,,,,,,,,,,1,,1,,,,,0,,,,,,,,,,,,,0,,0,,,,,,,,0,,,,,,0,0,147
1,,,,,1,,0,,,,,1,,,,,,,1,,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,high,1,1,,0,,,,,,,,,,0,,,0,,,,,,,,,,,,,,,,0,1,,,,,,0,1,,,,,medium,0,,,,,,,,,,1,,,,high,,low,0,,,0,,,0,,,,,,,,,,148
1,,,,,,,1,,,0,,1,,1,,,,,0,,,,,,1,,0,,,,,,,,,steamed,,,1,french,,,,,0,medium,,low,1,,,,,,0,,1,,,,,,,1,1,1,,,,dinner,,,,0,1,,1,,1,,,,,,,,,1,,,,,,low,,1,,,,0,,,1,,,,,,,,high,,,,,,,,,,,,,,,,,149
,,1,,1,1,,,,1,,,,,,,,1,,1,,,medium,,,,,,,,,,,1,1,well,smoked,,0,,,,,1,,,,,low,,1,,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,1,,,,,,1,high,,,,,high,,,,,1,,,,,,,,,,,0,,,150
,1,1,,1,1,,,,1,0,,,,,,,,,1,,0,medium,,,0,,,,,1,,0,,,,,,,,chinese,,,1,,,,,low,1,1,,,0,,,,,,,,1,,,,,0,,,,,,,,,,,,,,0,,,,,,,,,,,,0,,,1,,1,,,,0,1,1,,,,,,,,,,,1,,high,,,0,,,,,0,,,,150
,1,,,1,1,,,,,,,0,,,,,1,0,1,low,,,,,,,,,,1,,,1,,well,,,,,chinese,,,,,,,,low,,,,,0,,,,,,,,1,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,,low,1,,1,,,,,,,,,,,,high,,high,,,,,high,,,,,,0,,,,,,150
,1,,,0,,,,0,,,,,,,,,,,,medium,,high,,,1,,,,,,,,,,rare,,,,,,,1,,,,,,low,1,0,,,,0,,,,,,,,,,,,,,,,,,,,0,,1,1,1,,,,,,1,1,,,,,1,,,,,,,1,,,1,1,,,high,,,,1,,,medium,,,,,,,,,,,,,,,1,,152
1,,,,0,,,,,,,,,,,,,,0,,,,high,,,1,0,,,,,,,0,0,rare,,,,,,,1,,,,,,,1,,0,,,,,,,,1,,,,,,,,,,,,0,,,,,1,,,,,,,,1,1,,,,,1,,,medium,,0,,1,,,,1,,,high,1,,,1,low,,,,,,1,high,,0,,,,,,,,1,,152
1,1,,,0,,,0,,,,0,,,,,0,1,,,medium,,,,,1,,,,,0,,,,,rare,sauteed,,,,greek,,,,,,,,,1,,,,,,,0,,,,,,,,,,,,,,snack,,,,,,1,,1,,,,,,1,,,,,,1,,,,medium,,,,,,,,,,high,1,,,1,,,,,,,,,,,,,,,,,,1,,152
,1,,,,0,,,,0,,,,,,,,1,,,medium,,,0,0,1,,,,,,,,,,,sauteed,,,,,1,1,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,1,1,,,,,0,1,,,,,,1,,,medium,medium,0,0,1,,,1,1,,,,1,,,1,low,,medium,,0,,1,,,,,,,,1,,,1,,152
,1,,,,,,,,,1,,,,,,,,,,high,1,,,1,,,,1,,,,,,,rare,grilled,,,,,1,,1,,,low,,,1,,,,,,0,,,,,1,,,,,1,,,,0,,,,1,1,,0,,,,,,0,0,,,,1,,,,,,,high,0,,0,0,0,1,,,,,1,,,,,,,,,,,medium,,,,,0,,,0,,,,154
0,,,0,,,,,,,1,0,,0,,,,,,,high,,,,1,,,,1,0,,,1,1,,rare,,,0,,italian,1,,,,,,,medium,1,0,,,,,0,,1,,,,,,,,,0,,,,snack,,,1,,,,0,,,,,,,,,,,,,,,,,high,,,,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,154
,1,,,,,,0,,,,,,,,0,,0,0,,,,low,,,,,,1,,,,,1,,rare,,,,,italian,1,0,,0,0,,,,1,,,,0,,0,,1,,,1,,,,,,,,,,,,,,1,,,,,,,0,,0,,,,1,,,,,,medium,,,,,,,1,,,,,1,,,0,,,,,,,,medium,,,,,,,,,,,,154
,1,,,,,,,,0,1,,,,0,,,,,,,,,,1,,,0,1,,,,1,,,,,,,,italian,1,,1,,,,,,1,0,,,,,0,,1,0,,,,,,,1,,,,,,,,,1,,,,,,,,,,,,,1,,,,,,,,,,,0,,1,,,0,,,,,,low,,high,,,,0,medium,,,0,,,,,,,,,154
,,,,,,,,0,,1,,,,,,0,,,,high,,,0,,,0,,,,,,,,,,grilled,0,,,italian,1,,1,,,,,,1,,,,,,0,,1,,,1,,,0,,1,,,,,,,,1,1,,,0,,,,,,,0,,,1,,,,,,,,,,,,,1,,,,medium,1,,,,low,,,0,,,,,,,,,,,,,0,,,154
,0,,,1,,,,1,,0,,,,,,,,,,,0,medium,,,,,,,1,,,,,,,steamed,1,1,,,,1,0,0,,medium,0,,,0,,,,,,,,,,,,,,0,,,,,,,,,,,1,,,,,,,,1,,,,,,0,,,,medium,medium,,,,1,,,,,,,,,1,0,,1,,1,,,,,,,,,0,,,,,,,155
,,,,,,1,,,,0,,,,,,,,,,,,,,,0,,,,1,,,0,0,,,steamed,,1,,,,1,,,,,,medium,,,,,1,,,0,,,,,,,,,,,,,,snack,,,,,,,,,,,,,1,,,,,,,,,,medium,,,,0,1,,,,,,high,,,1,,,,,1,,,,low,,,,0,,,0,,,,,155
,,,,,,,,,,,,,,,1,,,,,medium,,,0,,0,,,0,,,,,,,,,1,,,,,,,,,medium,,medium,0,,,,1,,0,,,,,,,0,,0,,,,,,,1,,,,,,,,0,0,,,,0,,0,,,,,,0,,,,,0,,,,,,,,,,1,,,,high,,0,0,,,,,,,,,,,,,0,155
,,,,1,,,,,,,1,,,,,,,,,high,,high,,,0,,,,,,,,,,,grilled,,,0,greek,,,,,,,1,,,0,,,,,,,,,,,0,,,,,,,,0,,1,,0,,0,,1,,,0,,,,,,,,,,,,1,medium,,1,1,,0,1,,,,0,,1,1,1,,,,,,,,,,0,0,,,,0,,,,0,,158
,,,1,1,,,,,,,1,,,,,,,,,high,,high,,,,,,,,,,,,,well,,,,,,0,,,,,low,1,high,,,0,0,,,,,,,,,,,,0,,,,0,,,,,,,0,,1,0,,,,,,,,,,,,,,1,medium,,1,1,,,1,,,,,,,,1,0,,,,,,,,low,,,,,,0,,,1,,,158
,,0,1,,,0,,,,,1,,,,,0,,,,,,,,,,,,,,,,,0,1,,,0,,,,,,,,,,1,,1,,,,,,,0,,,,,,,,,,,,,,lunch,1,0,0,,,,1,0,,,,,,,,,0,,,,small,1,,,1,1,,0,,,,,,high,1,1,1,,medium,,high,,,,,low,0,,0,,,,,,,,0,158
,,,,1,,,,,,,1,,0,,,0,,,,high,,,,,,,,,,,0,,,1,well,,,,,,,,,0,,,1,,1,,,,,,,0,,,,,,,,,,,,,,lunch,1,,,,,,1,,,,0,,,,,,,,,,,1,,,,1,,,,,,,,high,1,1,1,,,,high,,,,,,0,,,,,,,,,,,158
,,,,,,0,,,,,,,,,,,,1,,,,,,,,,,1,0,0,,,1,,rare,,,,0,,,0,0,,,,,,,,,,,1,,,,,1,,0,,,1,,,,,,snack,,,,,,0,,,0,,,,,,,,,,,0,,,,medium,,,,,0,,,0,,,,,,,,0,high,,0,,,low,,,,0,,,1,,,,,159
,,,0,,,0,,,,,,,,,,,,,,low,,high,,,0,0,1,1,,,,,,,rare,,,,,,1,,,,,,,low,,,,,1,,,0,1,,,,1,,1,,1,,,,,lunch,,,,,0,0,,,0,1,,,,,1,,,,,1,,,high,low,,,,,,1,,,,medium,,,1,,,,,,,,,medium,,1,,,,,1,,1,,,162
0,,,,,,,,,,,,,1,,1,,,,,,,high,,,,,1,,,,,,,,,,0,,,,1,,,,0,low,,low,,,,,1,,,,1,,,0,,,1,,1,,,,,lunch,,,,0,,,,,,1,,,,,,1,,,,1,,,,,,0,,,,1,,,,,,,1,,,,high,0,0,,,,,1,,,,,,,,,,162
,,,,,0,0,,,,,,,1,,1,,,,,low,,high,,,,,,1,,,1,,,,,,,0,,,,,,,,low,,,0,,,,1,,,,,0,,,1,,1,,1,,,,,lunch,,,,,,0,,,,1,,,,,1,,,,,1,,,high,low,,,,,,,,,,medium,0,0,,,,,,,,,,,,1,,,,,1,,1,0,,162
,,,,,,0,,,,,,,,,1,0,,,,,,,,,0,,,1,,,1,,0,,rare,grilled,,,,,,,,,,low,,low,,,,,1,,,,1,,,,1,,,,1,,,0,,,0,,0,,,,0,,,,,,,,,1,,,,,small,,,,,,,,,,,,,medium,,0,1,,low,,,,,,,,,,,,,,1,,1,,,162
,,,,,,,,,,,,,,,1,,,,,,,,,,,,1,1,,,,,,,rare,grilled,,0,,italian,1,,,,,,,low,,,1,,1,,,,,,,,1,,1,,1,,,,,lunch,,,,,,,,,,1,,,,,1,,,,,1,small,,high,low,,,0,,,1,,,,medium,,,1,,,,,,,,,,,1,,,,,,,1,,,162
,,,,,,,,,,,,,,,1,0,,0,,low,0,,,,,,,,,,,,,,well,fried,1,1,,,,,,,,,,,1,,,,,,,,,,,,,,,,1,,,,1,,,,,,,,,,,,,1,,,,1,,,,,medium,,,,,,,,,,,,,,1,,,,,1,high,,,,,,,,,,,,,0,,,0,163
0,,,,,,,,,,,,,,,,,,,,low,,,,,,,,0,,,,,,,,,,1,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,1,,,,1,,,,0,,,0,,,,,1,1,,,,1,,,,,,,medium,,,,,,,,,,0,,,,,,low,1,,,,,,,,0,,,,,,,,,,163
,,,,,,,,0,,,,,,0,,,,,,,,,,,,,1,,,,0,,,,,,,,,,,0,,1,,,,,0,,,,,,,,,,,,,,,,1,,,,,,,,,,,0,,,,,,,,0,0,,,,,,,0,,low,,,,,,,,,,,,,,,low,,low,,,,,high,,,,,,,,1,,,,164
,,,,,,,1,,,,0,,,,,,,,,low,,,0,,1,,,1,,,,,,,medium,,0,,0,greek,,,,1,,low,,,0,,,,,,,,,,,,1,,,1,,,,,,,,,,1,,,,,,,0,,,,,,0,,0,,,,,low,,,,,,,,,,,,,,,low,,low,,,,,,,,,,,1,0,1,,,1,164
,,,,,,,1,,,,,,,,,,,,,,0,,,,1,,1,1,,,,,,,,fried,,,,,1,,,,,low,,,,0,,,0,,,,,,1,,,,,,1,,,,,,,,,,,,,0,,0,,,,,,,,,,,large,,,,,,,,,,1,,,medium,,,,,low,,,,,,,,,,,,,,,1,,0,,164
,,,,,,,,,,,,,,,,,,,,,,high,,,1,,,1,,0,,,,0,,fried,,,,,1,,,1,,,0,low,0,0,,,,,,,,,1,,,,,,1,,,,0,,0,0,,1,0,,0,,0,,,,,,0,,,,,,,,,low,,,,,0,,1,,,medium,0,,,,,,low,,,,,high,,,,,,1,,1,,0,,164
1,,,,1,,,,,,,,,,,1,,,,,,,,,1,,,,,0,,,,,,well,smoked,,,,french,1,,0,,,,0,high,1,,,,1,,,,,0,,,,,,,,,0,,,,,,,,0,,,0,,,0,,,,,,,0,,1,,,,,,,0,,,,0,,,,,,,,low,,medium,,,1,,medium,,,,,,0,0,,,,,169
1,,,,1,,,,,,,,,,0,,,1,,,,,low,,1,,,,,0,,,,,,,smoked,,,,,1,,0,,,,,high,1,,,,1,,1,1,,,,,,,0,,,,,,,,,1,1,,,,,,,,0,,,,,0,,,,1,,,,low,,1,,,,,,,1,,,0,,,,,,,,1,,,,,,,,,,,,1,,169
,,0,,,0,,,,,,0,,,,1,,0,,,medium,,,,0,,,,,,,,0,,,,steamed,,,,,,,,,0,,,,,,,0,1,1,0,,,0,,,1,,,,,,,,,,,,,,,,,0,,,,,,1,1,,,,,,small,,,,,,,,0,,,,1,,,0,,,high,,medium,,,0,0,low,,,,,,,,,,,1,170
,,,,,0,,,0,,,,0,,,,,,,,medium,,,,,,,,,0,,,0,,,,,,,,,,0,,,,,1,,1,,,,,1,,,,,,,1,,1,,,,,,,,,,,1,,,,,,,,,,1,1,,,,,,small,,,medium,,0,,,,,,1,1,,,,,,,,,1,,,,,,,,,,0,,,,,1,170
1,,,,,,,,,,,1,1,,,,,,,,medium,,,,,,,,,,,,,,,,,,,,,1,,,,,low,,low,,,,,,,0,0,1,,,,,,1,0,,,1,,,breakfast,1,,1,,,,1,1,,1,0,1,,,,,,,,,,,high,,0,,1,,,1,,,,high,,,,,,,low,0,,,,high,,,,,,,,,,,0,171
1,,,0,,,,,,,1,1,1,,,,,,,0,medium,,low,,,,,,,0,0,,,,,,,,,,chinese,1,,,0,,low,,,,,,,,,,,1,,1,0,,,,,,,1,,,,,,1,,,,1,1,,1,0,,,,,,,,,,,0,high,,,,1,,1,1,,,,,,,,,,0,low,,,,,,,,,,,,,,,0,,171
1,,,,,,,1,,,1,1,1,,,,,,,,medium,,low,0,,,,,,,,0,,,,well,,,,1,chinese,1,,,,,,,low,0,,,,,,,,1,,,,,,1,0,,0,1,,,,1,,1,,1,,1,1,0,1,,1,,0,0,,,,,,medium,,,,0,,,,,1,,,,high,,,,,medium,,low,,0,,,,,0,,,,,,,,,,171
1,,,0,,,,,,0,,1,1,,,,0,0,,,,,,0,,,,,0,,,,,,,,grilled,,,1,,1,,,,,,,,,0,,,,,0,,1,,1,,,,1,,,,1,,0,,1,,,,1,0,1,,,,,1,,0,,,,,,,,0,high,,,,1,,,1,,,,,,,,,medium,,low,,,,,high,,,,,,,,,,,,171
,,1,,,0,1,,,,1,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,greek,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,1,snack,0,,,,,,,,0,0,,0,,,0,1,,0,1,,,,low,medium,,1,1,,,,,,,,,,,,,,medium,,0,,,,,,,,,,,0,,,,172
